is_hit,dist_df
1,2.6534328681537147
1,2.522712942943123
1,2.3062087316027515
1,12.571000155217945
1,12.571000155217945
1,5.697107519575987
1,7.252074973617908
1,6.663755157493412
1,13.815928235639667
1,4.6087209598859005
1,5.14438897443118
1,10.929053636232553
1,4.782258517581738
1,10.608556840225454
1,6.430079474394276
1,1.9028868273974666
1,4.336287916590138
1,4.336287916590138
1,5.382423894464722
1,6.179465385757723
1,6.179465385757723
1,12.724602203647038
1,1.6044480068157725
1,8.458525781622669
1,14.228678418568588
1,4.335758109349733
1,2.5892470564661494
1,2.0529842504382003
1,4.490167359703669
1,7.609318334026156
1,4.077864736285832
1,5.248373655595955
1,5.178760117101447
1,4.662942626482881
1,4.662942626482881
1,1.612993792359923
1,16.751301915492377
1,11.739262633361658
1,2.179407162236366
1,4.452626360989882
0,15.271154950816602
1,7.787716440950398
1,8.272789697630465
1,9.61853418106621
1,9.61853418106621
1,4.88199809156707
1,14.30273763357215
1,7.648997739349291
1,0.7020653791919358
1,4.970581503872388
1,5.2320348374545915
1,5.670550083165047
1,2.339977674448285
1,1.9050100677849002
1,11.75742596459283
1,12.849890924405791
1,7.13973502116189
1,5.634887172183113
1,10.082309294083167
1,7.3591195708072235
1,1.6192938642739776
1,1.6192938642739776
1,5.879114891703701
1,2.4696964827138714
1,4.649698662028854
1,4.649698662028854
1,4.343418839962283
1,4.166872133319671
1,4.166872133319671
1,11.848364458836954
1,8.022953198925606
1,1.763974461153886
1,0.18149337772868535
1,0.8320257403445481
0,6.199547500916168
1,0.7326119284488044
1,10.512382703391836
0,15.04524363004947
0,15.04524363004947
1,8.104433734840434
1,4.69611370736456
1,4.69611370736456
1,13.919098445078077
1,0.2938391179667761
1,9.014679967828016
1,10.74698344235589
1,7.560371324772152
1,3.3895740663501215
1,4.146865969814371
1,3.5035404080449517
0,10.34692181323922
0,8.217450182459643
1,16.821490795910535
1,11.79532497129356
1,1.3400847772158784
1,5.100646720183768
1,14.034892509278556
1,6.677747195442649
1,4.6971703662085815
1,4.6971703662085815
1,5.887346784229891
1,12.873645785680782
1,1.9273539240092106
1,1.9273539240092106
1,1.5331261876272535
1,6.16422076214198
1,16.760323348709868
1,6.194077009408517
0,11.845305297275416
1,23.602023622656844
1,23.602023622656844
1,19.436620429695978
1,12.82997908892959
1,4.909188642236309
1,17.09332860833447
1,17.09332860833447
1,7.468770772583795
1,5.2220546942662125
1,0.83712287450237
1,12.078680367193293
1,1.8636727284673356
1,6.43983264303084
1,6.43983264303084
1,14.25410912013271
1,5.684293592598905
1,1.4764159360971973
1,1.2105925014124637
1,0.9800860224559784
0,12.361474479048937
0,12.361474479048937
0,12.361474479048937
1,14.034131107708689
1,2.9732521002874392
1,15.94012613557284
1,9.082879101301032
1,9.008851572794782
1,7.3391388535843305
1,0.0953317706725727
1,7.907179413547873
1,11.671108100958499
1,0.6484214692150871
1,0.3467446678468633
1,5.445900679855022
1,11.37474600895456
1,0.008858069815673275
1,8.349541717967412
1,1.9303265601664918
1,0.3722964498649901
0,10.477219301763242
1,14.899846633837015
1,14.899846633837015
1,1.0984360671798896
1,11.4485250748533
1,8.184621338592745
1,3.2486229030585747
1,3.2022969627942715
1,6.430910950752036
0,21.786781318429234
1,7.724582584382247
1,8.52163108357388
1,5.962640843266939
0,9.333198170411677
0,9.333198170411677
1,6.08281873342905
1,6.08281873342905
1,8.806516334636278
1,17.430737724202814
1,7.988932187971521
1,7.988932187971521
1,7.988932187971521
1,8.070591303118789
1,0.22454038381553687
1,0.22454038381553687
1,9.885830210635206
1,3.2073559585642926
1,3.2073559585642926
1,10.532363054468135
1,6.261298659261641
1,2.7145473058632916
1,2.7145473058632916
1,5.820421237339993
1,8.875743978218175
1,10.245167527594887
1,14.312296152421936
1,14.356011379093339
0,19.014808963298336
1,12.903186535327048
1,12.903186535327048
1,2.674078885016712
1,4.757251063747798
1,6.930040198444445
1,8.141688095402202
1,0.05756744773551503
1,0.05756744773551503
1,9.8909763966006
1,21.699276895553545
1,3.503076026851865
1,3.503076026851865
1,10.573734741792492
1,3.3547076227260106
1,14.758344639302699
1,2.0239880667398893
1,2.536447787774094
1,1.0658476037930171
1,14.594258835035522
1,6.535414224088889
1,4.725383318813634
1,8.20125801461251
1,4.549124499583158
1,2.360921391220849
1,10.797708640747551
1,10.797708640747551
1,8.942240042067262
1,3.575426326845161
1,1.7582248593734917
1,6.664805796167954
1,3.713048219860262
1,4.056600456263048
1,4.260579623844421
1,13.076898162892338
1,4.122900101922397
1,13.622250397365903
1,2.8993188773917353
0,35.57217316537818
0,35.57217316537818
0,35.57217316537818
1,2.785708291973336
1,10.223511813268956
1,5.97089170384249
1,4.575999652127649
1,4.575999652127649
1,8.804678819650078
1,8.804678819650078
1,5.293530079021629
1,5.293530079021629
1,5.293530079021629
1,8.025609489693366
1,4.449954137392538
1,4.442370980626862
1,5.564883889017544
1,11.322944090695628
1,11.322944090695628
1,0.06569513542625316
1,9.084196311479573
1,1.1837515550832194
1,2.031642083307787
1,20.20409659547844
1,3.071386671080788
1,3.071386671080788
1,9.030934665398775
1,9.030934665398775
1,13.8152257073871
1,11.9813823627318
1,11.9813823627318
1,9.13094862828111
1,6.004967611133736
1,10.605570000439613
1,8.670863035872728
1,1.9023118283256508
1,2.0001958183406927
1,6.903177582753742
0,21.60959663963949
1,12.504529280011432
1,4.026419092590707
1,4.026419092590707
0,11.895671592004824
0,11.895671592004824
1,0.8661492025119344
1,7.79402899174076
1,6.074175539660516
1,6.00123311289601
1,6.00123311289601
1,5.68814909655919
1,5.671836188156362
1,12.94493430958397
0,16.306304627784044
1,3.602315275146225
1,16.273029744149937
1,0.5647778570173898
1,9.387297471886939
1,5.736076411424776
1,6.876705019882479
1,0.46954093721663526
1,9.358205221137318
1,2.1131155294693684
1,2.1131155294693684
1,7.566894124987762
1,3.3591094427457904
1,13.687179962470879
1,1.2215609344916025
1,1.2215609344916025
1,5.686066805921513
1,15.948485534370526
1,0.7775778528639776
1,1.552435671371228
1,0.3953224032713223
1,10.511112125836888
1,10.511112125836888
1,6.699856354082421
1,6.699856354082421
1,0.948344431266932
1,8.879971839373788
1,2.183548477610543
1,11.901895323126702
1,8.195488772173746
1,3.3611559742597024
1,3.3611559742597024
1,0.55610752674108
1,2.4025123730954476
1,0.6333527425895937
1,3.3906894183612195
1,3.3906894183612195
1,6.592974299781531
1,6.592974299781531
1,4.4951539042356075
1,4.4951539042356075
1,4.4951539042356075
1,3.968727756178474
1,13.688145295914566
1,8.747302461837435
1,9.048710726824616
1,8.528792742649642
1,4.653900705274381
1,4.653900705274381
0,41.342539687305745
1,4.95365971681634
1,15.359122505632136
1,15.359122505632136
1,9.789641364302142
1,9.789641364302142
1,2.666116558834652
0,71.34693803393273
0,71.34693803393273
1,0.24344042159770396
1,0.24344042159770396
1,8.0891598848997
1,19.571755772572388
