x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
108.4,7.97,153.55,77.31,-5.0,128.3734,7.898072,158.1014
0.0,7.99,149.72,125.31,-5.0,16.31994,7.92871,137.9872
4.32,7.97,244.4,44.21,-5.0,11.19309,7.92375,266.1385
68.29,7.97,277.48,214.89,7.0,85.71324,7.918856,219.8695
60.4,8.0,37.69,170.53,10.0,197.243,7.747881,67.73818
42.4,7.98,83.76,162.62,10.0,125.5838,7.744873,136.4951
142.74,8.0,29.93,302.73,3.32,13.4705,7.845237,47.07741
217.91,7.98,11.77,320.86,-5.0,206.2064,7.896469,30.63536
167.94,7.98,143.57,34.52,10.0,182.9722,7.772982,244.1385
55.95,7.98,300.0,239.77,-3.67,33.67112,7.874361,286.8207
111.74,7.99,179.42,165.48,-5.0,112.4894,7.923654,160.746
236.41,7.98,105.02,16.11,10.0,294.231,7.810513,195.3651
268.88,7.99,116.06,122.86,-2.01,291.0665,7.851316,92.94051
285.66,7.98,183.61,229.95,-5.0,270.1393,7.918616,170.9787
183.42,7.97,253.68,100.84,0.33,225.7224,7.881859,234.5946
185.55,7.97,264.45,104.09,-2.02,219.1033,7.915859,262.5742
96.37,7.99,212.55,56.06,-5.0,116.3155,7.904928,224.0605
0.0,7.97,172.22,97.69,-5.0,20.4196,7.9003,169.1556
0.0,7.99,73.5,59.29,-5.0,17.90706,7.896981,82.134
10.03,7.97,127.88,112.66,-5.0,32.30143,7.924428,121.8809
71.06,8.0,70.61,105.21,-5.0,90.30676,7.91764,66.3645
77.71,7.99,0.0,55.06,-5.0,94.51809,7.914256,11.71412
114.01,7.99,237.13,79.64,2.0,176.7152,7.912976,257.8781
167.36,7.99,222.22,217.04,-5.0,152.3107,7.905248,203.1183
58.44,7.97,165.7,132.87,-5.0,76.32194,7.925125,152.0056
0.0,7.99,154.83,99.74,-5.0,20.41783,7.918281,150.3581
0.0,7.97,275.86,131.1,3.0,27.84589,7.910822,228.1756
122.35,7.98,300.0,106.92,10.0,225.3142,7.759974,237.5078
0.0,7.99,243.71,21.59,-4.67,7.16098,7.879059,264.6142
83.64,8.0,171.65,301.55,-5.0,65.48374,7.912762,182.4523
190.01,7.98,130.42,58.92,-5.0,210.3635,7.909246,139.6945
292.46,8.0,83.5,217.66,-5.0,282.1881,7.904253,62.64252
300.0,8.0,47.41,345.95,-5.0,292.1498,7.901747,68.82833
266.58,7.99,63.21,185.44,-5.0,262.6956,7.903753,48.27769
266.96,7.98,187.74,206.82,-5.0,256.6941,7.928544,167.3694
192.48,7.97,248.96,116.96,0.34,215.7558,7.935186,227.7261
286.25,7.99,141.32,309.43,10.0,232.602,7.77436,294.5068
206.89,8.0,172.01,167.87,10.0,176.2273,7.743598,77.53381
133.54,7.99,133.25,82.52,0.66,192.8991,7.865935,136.5455
32.64,7.97,79.95,325.13,-5.0,25.87227,7.922235,99.92358
80.82,7.98,127.42,113.01,-5.0,98.90455,7.91815,118.4869
187.97,8.0,166.58,355.64,-5.0,187.4613,7.914943,187.8734
291.51,7.98,178.2,322.31,-5.0,278.5234,7.909998,188.9787
158.78,7.97,279.09,237.61,10.0,118.4928,7.748878,159.4485
81.53,7.97,267.39,232.28,3.33,9.438724,7.78828,245.0229
128.36,8.0,191.04,83.88,-5.0,151.6119,7.927223,191.4502
209.01,7.99,96.22,315.81,-5.0,193.2819,7.92135,114.8314
255.79,7.97,3.1,282.56,-5.0,235.987,7.910927,7.87184
67.34,7.98,129.04,123.87,-0.67,104.9043,7.86156,96.87563
167.8,7.97,300.0,189.05,10.0,88.5836,7.760743,210.4236
