x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.01,8.0,100.02,206.64,-5.0,90.66541,7.896782,81.74853
100.01,8.0,100.01,183.97,5.42,93.98635,7.882234,15.06166
100.01,7.99,100.02,119.97,-5.0,117.7074,7.925899,89.65562
100.01,7.97,100.02,19.97,6.08,131.1924,7.822499,186.7587
100.01,7.99,100.02,355.96,0.42,96.54295,7.946896,144.3715
100.01,7.99,100.02,169.3,0.08,107.5008,7.956585,58.6721
100.01,7.99,100.02,70.63,-5.0,119.3498,7.91984,107.0621
100.02,7.98,100.02,347.96,1.17,89.45318,7.897033,149.2659
100.02,7.97,100.02,254.61,-3.0,73.30995,7.838301,93.04722
100.02,7.97,100.02,102.62,-5.0,120.2924,7.902023,95.80318
100.02,7.98,100.02,103.95,10.0,225.9232,7.758462,69.05818
100.02,7.98,100.02,92.02,1.92,155.2922,7.906658,98.24401
100.01,7.99,100.02,46.75,2.67,145.2985,7.803295,143.0216
100.01,7.99,100.02,346.88,-5.0,95.33426,7.896068,120.6604
100.01,7.99,100.02,253.65,-5.0,79.73685,7.925373,94.37885
100.01,8.0,100.02,228.32,8.08,16.40352,7.697047,26.06582
100.01,7.99,100.02,140.31,2.33,137.6436,7.860415,55.00174
100.01,7.97,100.02,202.98,6.42,62.93018,7.800678,12.54301
100.02,7.98,100.02,320.31,-5.0,86.47337,7.919327,116.3074
100.01,8.0,100.02,90.99,2.58,161.0181,7.831011,99.26559
100.01,7.99,100.02,108.28,-5.0,119.5561,7.925039,93.73
100.01,7.99,100.02,357.61,10.0,94.36785,7.770448,229.9818
100.01,8.0,100.02,220.29,10.0,15.76196,7.740863,1.190892
100.01,8.0,100.02,349.64,10.0,76.59219,7.740891,228.0607
100.02,7.97,100.02,33.59,-3.6,113.9246,7.855117,121.4473
100.01,7.99,100.02,54.86,-4.33,119.035,7.872879,113.6167
100.02,8.0,100.02,49.53,10.0,198.9514,7.776181,184.5711
100.02,7.98,100.02,5.53,5.67,108.911,7.742681,188.2797
100.02,7.98,100.01,208.18,3.42,68.30058,7.880836,40.10566
100.02,8.0,100.02,165.49,-5.0,105.5114,7.906715,79.6438
100.02,7.98,100.02,145.48,-5.0,112.1542,7.912744,82.90736
100.02,8.0,100.02,233.49,-5.0,83.55666,7.900897,87.82896
100.01,8.0,100.02,1.49,-5.0,100.9186,7.906711,120.8528
100.02,8.0,100.02,309.48,-5.0,84.29202,7.906709,113.2498
100.02,7.99,100.02,9.49,6.92,116.7425,7.879485,198.1439
100.02,8.0,100.02,41.49,10.0,185.9606,7.746265,196.9139
100.02,7.97,100.02,58.82,-2.92,123.5735,7.880236,113.9501
100.02,8.0,100.02,138.9,2.92,141.6438,7.901167,51.89896
100.02,7.98,100.02,112.95,0.33,140.8606,7.873554,82.34573
100.01,7.97,100.02,112.95,-5.0,119.2254,7.90467,91.54096
100.01,7.98,100.02,121.02,2.0,148.6927,7.834809,70.4421
100.01,7.97,100.02,343.68,-4.33,93.59628,7.848476,121.8387
100.01,8.0,100.02,170.33,-5.0,103.6141,7.929623,79.15428
100.01,7.97,100.02,49.0,-5.0,115.7124,7.906107,113.3338
100.01,7.97,100.02,83.67,8.08,211.2276,7.707258,112.0653
100.01,7.97,100.02,243.68,7.0,10.00182,7.807913,55.30438
100.01,7.98,100.01,82.35,10.0,229.0262,7.757089,117.2816
100.01,7.98,100.01,142.34,5.33,152.5529,7.786958,32.47444
100.01,7.97,100.01,126.42,2.51,148.2299,7.906222,64.68452
100.01,7.98,100.02,51.82,10.0,202.0687,7.756696,180.6037
100.01,8.0,100.01,141.16,10.0,181.1343,7.74546,-0.9118509
100.01,7.98,100.01,101.26,5.0,180.4509,7.82249,84.24125
100.01,7.99,100.01,354.6,3.75,93.04871,7.831195,171.0678
100.01,7.99,100.01,354.6,-0.5,96.04167,7.94578,138.7868
100.01,7.98,100.01,103.36,1.88,153.83,7.861268,87.3567
100.01,7.97,100.01,268.73,-1.33,65.46856,7.921086,99.53754
100.01,7.98,100.01,88.74,-5.0,120.9421,7.917202,100.7897
100.01,7.97,100.01,247.56,4.67,27.20377,7.859681,70.23879
100.01,8.0,100.01,86.21,-1.67,133.2598,7.848411,102.5225
100.01,7.98,100.01,148.74,0.5,123.856,7.88076,61.34102
100.01,7.99,100.01,128.74,10.0,201.5193,7.768245,18.99726
100.01,7.98,100.01,200.74,4.5,72.66576,7.809853,27.53495
100.01,7.99,100.01,58.05,2.67,153.0818,7.800661,133.2377
100.01,8.0,100.01,228.71,0.92,64.23176,7.930737,68.80728
100.01,7.99,100.01,270.02,-5.0,79.28696,7.928587,100.3605
100.01,7.99,100.01,96.71,10.0,229.1852,7.767911,85.07608
100.01,7.98,100.01,59.26,-1.17,130.8106,7.891165,118.2853
100.01,7.99,100.01,224.59,-1.25,76.19096,7.956324,75.74654
100.01,8.0,100.01,152.6,0.83,122.291,7.863241,57.76733
100.01,7.97,100.01,301.91,2.01,52.18612,7.829294,130.1492
100.01,8.0,100.01,4.56,4.41,106.4654,7.8373,176.5426
100.01,7.98,100.01,19.26,7.75,136.0084,7.72371,202.0852
100.01,7.99,100.01,156.52,-3.58,110.322,7.878865,76.49036
100.01,7.97,100.01,301.84,-5.0,82.61478,7.904417,110.8195
100.01,7.98,100.01,80.55,10.0,228.1509,7.762051,120.9703
100.01,7.97,100.01,302.63,0.21,63.7486,7.906401,123.0872
100.01,7.99,100.01,280.3,-5.0,79.72072,7.921998,103.4619
100.01,8.0,100.01,12.3,-5.0,104.7481,7.898401,120.1588
100.01,7.97,100.01,12.3,-5.0,104.7774,7.904236,120.2113
100.01,7.99,100.01,206.97,-5.0,90.71418,7.927681,81.13445
100.01,7.97,100.01,334.96,-4.75,90.93173,7.846557,119.6186
100.01,7.99,100.01,93.63,5.67,188.9333,7.751988,94.17819
100.01,7.97,100.0,302.96,1.42,56.37424,7.830339,128.1608
100.01,7.97,100.0,101.75,-5.0,120.4962,7.907479,95.41064
