x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
234.58,7.99,58.11,188.91,2.2,221.4693,7.916039,19.64568
145.82,7.98,122.16,46.71,8.6,167.5804,7.864398,197.3735
174.74,7.98,243.89,175.43,8.65,254.7337,7.718983,116.1872
164.76,7.99,300.0,27.05,5.98,280.6759,7.800084,289.3864
119.32,8.0,243.67,142.64,3.85,136.2713,7.835748,187.6035
183.53,8.0,126.1,3.88,7.32,225.3426,7.793695,231.2343
243.19,7.99,16.86,235.82,7.85,106.1454,7.684035,62.83483
198.9,7.97,5.75,7.08,5.18,143.7639,7.841541,41.78167
114.35,7.97,64.99,114.88,2.51,186.8081,7.841222,45.07238
20.91,7.99,130.47,232.26,-0.42,1.843586,7.906653,94.02312
96.05,7.99,65.79,262.12,-3.62,67.70825,7.920776,61.10388
208.44,7.97,45.82,166.04,-0.69,213.6007,7.90352,9.224078
294.18,7.97,0.0,325.38,-3.89,280.412,7.90873,18.19218
224.29,7.97,0.0,341.41,8.92,193.8102,7.694837,103.9617
169.99,7.97,61.55,333.94,10.0,197.494,7.755184,157.1788
162.57,7.99,175.41,216.56,10.0,41.82043,7.750065,100.377
169.59,7.98,295.07,151.18,10.0,254.8824,7.743187,173.1419
235.81,8.0,227.36,265.64,8.4,135.4234,7.670378,176.9897
266.49,7.97,128.26,265.67,5.73,170.7171,7.784872,188.9577
70.52,7.97,103.43,28.72,9.47,225.092,7.749021,131.6023
39.23,8.0,67.77,303.72,4.4,26.39935,7.776218,148.0607
146.11,7.99,126.63,328.28,7.6,30.92735,7.877146,155.0478
232.21,7.97,145.63,136.84,3.6,277.9335,7.887603,70.62154
130.79,7.97,167.79,30.04,0.93,173.2085,7.925378,203.5666
19.3,7.99,192.14,358.01,-2.01,21.00206,7.920425,222.1715
20.21,7.97,127.67,321.72,-4.94,1.441882,7.831145,146.4605
109.13,7.99,56.55,289.7,-5.0,88.11,7.910728,65.88986
243.67,7.97,109.82,327.35,0.07,215.7635,7.910245,133.65
294.59,7.99,213.99,256.6,6.47,220.5149,7.877052,194.0166
199.44,7.98,134.77,146.66,9.67,226.0955,7.721491,34.96965
102.61,7.98,56.54,274.73,10.0,26.62525,7.752199,5.782752
8.96,7.99,0.6,82.3,10.0,30.02255,7.745159,136.7064
110.42,7.97,178.92,88.38,10.0,175.9042,7.767743,238.9269
186.52,7.99,263.94,35.02,10.0,286.2356,7.762779,268.7354
200.3,8.0,300.0,176.14,10.0,96.16472,7.753451,269.4275
116.31,7.98,300.0,107.83,8.67,251.9803,7.691634,268.9512
177.63,8.0,281.79,161.2,5.73,220.0701,7.820666,222.4341
157.78,7.97,190.56,89.69,3.06,227.9542,7.873798,185.9746
127.29,7.99,80.59,332.29,2.8,119.1729,7.8046,154.0616
76.01,7.98,0.0,356.84,6.0,18.30108,7.867586,35.0421
83.73,8.0,167.4,42.74,0.93,119.5354,7.875979,192.1739
129.02,7.97,272.15,285.28,-2.01,97.08651,7.885932,279.0479
205.44,7.99,268.49,304.52,-4.94,188.1165,7.949973,283.0873
244.33,7.97,161.45,293.83,-5.0,225.3883,7.90119,169.55
283.29,7.99,54.21,51.22,-5.0,301.1277,7.896015,63.70879
